Date,Crop,Market,Price
01-02-2025,beans,Peliyagoda,525.0
01-02-2025,beans,Kandy,575.0
01-02-2025,beans,Dambulla,500.0
01-02-2025,beans,Meegoda,555.0
01-02-2025,beans,Thambuththegama,575.0
01-02-2025,beans,Keppetipola,525.0
01-02-2025,beans,Nuwaraeliya,545.0
01-02-2025,beans,Bandarawela,555.0
01-02-2025,beans,Veyangoda,575.0
01-02-2025,carrot,Peliyagoda,440.0
01-02-2025,carrot,Kandy,465.0
01-02-2025,carrot,Dambulla,465.0
01-02-2025,carrot,Meegoda,500.0
01-02-2025,carrot,Thambuththegama,590.0
01-02-2025,carrot,Keppetipola,385.0
01-02-2025,carrot,Nuwaraeliya,535.0
01-02-2025,carrot,Bandarawela,475.0
01-02-2025,carrot,Veyangoda,480.0
01-02-2025,beetroot,Peliyagoda,425.0
01-02-2025,beetroot,Kandy,355.0
01-02-2025,beetroot,Dambulla,345.0
01-02-2025,beetroot,Meegoda,375.0
01-02-2025,beetroot,Norochchole,390.0
01-02-2025,beetroot,Thambuththegama,400.0
01-02-2025,beetroot,Veyangoda,375.0
01-02-2025,beetroot,Kandy,410.0
01-02-2025,beetroot,Dambulla,390.0
01-02-2025,beetroot,Keppetipola,340.0
01-02-2025,beetroot,Nuwaraeliya,300.0
01-02-2025,beetroot,Bandarawela,345.0
01-02-2025,cabbage,Kandy,295.0
01-02-2025,cabbage,Meegoda,240.0
01-02-2025,cabbage,Keppetipola,185.0
01-02-2025,cabbage,Nuwaraeliya,245.0
01-02-2025,cabbage,Bandarawela,185.0
01-02-2025,cabbage,Veyangoda,255.0
01-02-2025,cabbage,Peliyagoda,200.0
01-02-2025,cabbage,Kandy,265.0
01-02-2025,cabbage,Dambulla,240.0
01-02-2025,cabbage,Norochchole,225.0
01-02-2025,cabbage,Thambuththegama,275.0
01-02-2025,cabbage,Veyangoda,215.0
01-02-2025,tomato,Peliyagoda,225.0
01-02-2025,tomato,Kandy,125.0
01-02-2025,tomato,Dambulla,135.0
01-02-2025,tomato,Meegoda,175.0
01-02-2025,tomato,Norochchole,140.0
01-02-2025,tomato,Thambuththegama,115.0
01-02-2025,tomato,Keppetipola,115.0
01-02-2025,tomato,Nuwaraeliya,130.0
01-02-2025,tomato,Bandarawela,155.0
01-02-2025,tomato,Veyangoda,135.0
01-02-2025,beans,Peliyagoda,315.0
01-02-2025,beans,Kandy,325.0
01-02-2025,beans,Dambulla,285.0
01-02-2025,beans,Meegoda,290.0
01-02-2025,beans,Norochchole,275.0
01-02-2025,beans,Thambuththegama,355.0
01-02-2025,beans,Bandarawela,325.0
01-02-2025,beans,Veyangoda,285.0
01-03-2025,beans,Peliyagoda,175.0
01-03-2025,beans,Kandy,165.0
01-03-2025,beans,Dambulla,130.0
01-03-2025,beans,Meegoda,145.0
01-03-2025,beans,Thambuththegama,175.0
01-03-2025,beans,Keppetipola,130.0
01-03-2025,beans,Nuwaraeliya,145.0
01-03-2025,beans,Bandarawela,140.0
01-03-2025,beans,Veyangoda,140.0
01-03-2025,carrot,Peliyagoda,750.0
01-03-2025,carrot,Kandy,725.0
01-03-2025,carrot,Dambulla,675.0
01-03-2025,carrot,Meegoda,670.0
01-03-2025,carrot,Thambuththegama,725.0
01-03-2025,carrot,Keppetipola,665.0
01-03-2025,carrot,Nuwaraeliya,815.0
01-03-2025,carrot,Bandarawela,710.0
01-03-2025,carrot,Veyangoda,655.0
01-03-2025,beetroot,Peliyagoda,175.0
01-03-2025,beetroot,Kandy,130.0
01-03-2025,beetroot,Dambulla,120.0
01-03-2025,beetroot,Meegoda,155.0
01-03-2025,beetroot,Norochchole,115.0
01-03-2025,beetroot,Thambuththegama,135.0
01-03-2025,beetroot,Veyangoda,160.0
01-03-2025,beetroot,Kandy,190.0
01-03-2025,beetroot,Dambulla,165.0
01-03-2025,beetroot,Keppetipola,190.0
01-03-2025,beetroot,Nuwaraeliya,195.0
01-03-2025,beetroot,Bandarawela,175.0
01-03-2025,cabbage,Kandy,310.0
01-03-2025,cabbage,Meegoda,320.0
01-03-2025,cabbage,Keppetipola,280.0
01-03-2025,cabbage,Nuwaraeliya,310.0
01-03-2025,cabbage,Bandarawela,270.0
01-03-2025,cabbage,Veyangoda,330.0
01-03-2025,cabbage,Peliyagoda,290.0
01-03-2025,cabbage,Kandy,285.0
01-03-2025,cabbage,Dambulla,290.0
01-03-2025,cabbage,Norochchole,285.0
01-03-2025,cabbage,Thambuththegama,325.0
01-03-2025,cabbage,Veyangoda,290.0
01-03-2025,tomato,Peliyagoda,155.0
01-03-2025,tomato,Kandy,140.0
01-03-2025,tomato,Dambulla,105.0
01-03-2025,tomato,Meegoda,105.0
01-03-2025,tomato,Norochchole,85.0
01-03-2025,tomato,Thambuththegama,90.0
01-03-2025,tomato,Keppetipola,155.0
01-03-2025,tomato,Nuwaraeliya,170.0
01-03-2025,tomato,Bandarawela,135.0
01-03-2025,tomato,Veyangoda,115.0
01-03-2025,beans,Peliyagoda,135.0
01-03-2025,beans,Kandy,140.0
01-03-2025,beans,Dambulla,90.0
01-03-2025,beans,Meegoda,120.0
01-03-2025,beans,Norochchole,85.0
01-03-2025,beans,Thambuththegama,95.0
01-03-2025,beans,Bandarawela,110.0
01-03-2025,beans,Veyangoda,130.0
01-04-2025,beans,Peliyagoda,550.0
01-04-2025,beans,Kandy,475.0
01-04-2025,beans,Dambulla,590.0
01-04-2025,beans,Meegoda,635.0
01-04-2025,beans,Thambuththegama,615.0
01-04-2025,beans,Keppetipola,525.0
01-04-2025,beans,Nuwaraeliya,575.0
01-04-2025,beans,Bandarawela,410.0
01-04-2025,beans,Veyangoda,635.0
01-04-2025,carrot,Peliyagoda,525.0
01-04-2025,carrot,Kandy,465.0
01-04-2025,carrot,Dambulla,575.0
01-04-2025,carrot,Meegoda,525.0
01-04-2025,carrot,Thambuththegama,505.0
01-04-2025,carrot,Keppetipola,380.0
01-04-2025,carrot,Nuwaraeliya,465.0
01-04-2025,carrot,Bandarawela,395.0
01-04-2025,carrot,Veyangoda,495.0
01-04-2025,beetroot,Peliyagoda,240.0
01-04-2025,beetroot,Kandy,275.0
01-04-2025,beetroot,Dambulla,345.0
01-04-2025,beetroot,Meegoda,315.0
01-04-2025,beetroot,Norochchole,270.0
01-04-2025,beetroot,Thambuththegama,325.0
01-04-2025,beetroot,Veyangoda,335.0
01-04-2025,beetroot,Kandy,310.0
01-04-2025,beetroot,Dambulla,340.0
01-04-2025,beetroot,Keppetipola,180.0
01-04-2025,beetroot,Nuwaraeliya,160.0
01-04-2025,beetroot,Bandarawela,210.0
01-04-2025,cabbage,Kandy,255.0
01-04-2025,cabbage,Meegoda,230.0
01-04-2025,cabbage,Keppetipola,180.0
01-04-2025,cabbage,Nuwaraeliya,215.0
01-04-2025,cabbage,Bandarawela,175.0
01-04-2025,cabbage,Veyangoda,265.0
01-04-2025,cabbage,Peliyagoda,225.0
01-04-2025,cabbage,Kandy,210.0
01-04-2025,cabbage,Dambulla,240.0
01-04-2025,cabbage,Thambuththegama,240.0
01-04-2025,cabbage,Veyangoda,240.0
01-04-2025,tomato,Peliyagoda,240.0
01-04-2025,tomato,Kandy,270.0
01-04-2025,tomato,Dambulla,215.0
01-04-2025,tomato,Meegoda,280.0
01-04-2025,tomato,Norochchole,145.0
01-04-2025,tomato,Thambuththegama,180.0
01-04-2025,tomato,Keppetipola,210.0
01-04-2025,tomato,Nuwaraeliya,215.0
01-04-2025,tomato,Bandarawela,190.0
01-04-2025,tomato,Veyangoda,255.0
01-04-2025,beans,Peliyagoda,250.0
01-04-2025,beans,Kandy,240.0
01-04-2025,beans,Dambulla,185.0
01-04-2025,beans,Meegoda,230.0
01-04-2025,beans,Norochchole,150.0
01-04-2025,beans,Thambuththegama,165.0
01-04-2025,beans,Bandarawela,235.0
01-04-2025,beans,Veyangoda,160.0
02-02-2025,beans,Peliyagoda,450.0
02-02-2025,beans,Kandy,575.0
02-02-2025,beans,Dambulla,530.0
02-02-2025,beans,Meegoda,550.0
02-02-2025,beans,Thambuththegama,565.0
02-02-2025,beans,Keppetipola,425.0
02-02-2025,beans,Nuwaraeliya,500.0
02-02-2025,beans,Bandarawela,520.0
02-02-2025,beans,Veyangoda,580.0
02-02-2025,carrot,Peliyagoda,375.0
02-02-2025,carrot,Kandy,490.0
02-02-2025,carrot,Dambulla,390.0
02-02-2025,carrot,Meegoda,495.0
02-02-2025,carrot,Thambuththegama,575.0
02-02-2025,carrot,Keppetipola,265.0
02-02-2025,carrot,Nuwaraeliya,515.0
02-02-2025,carrot,Bandarawela,385.0
02-02-2025,carrot,Veyangoda,490.0
02-02-2025,beetroot,Peliyagoda,365.0
02-02-2025,beetroot,Kandy,375.0
02-02-2025,beetroot,Dambulla,325.0
02-02-2025,beetroot,Meegoda,390.0
02-02-2025,beetroot,Norochchole,365.0
02-02-2025,beetroot,Thambuththegama,415.0
02-02-2025,beetroot,Veyangoda,375.0
02-02-2025,beetroot,Kandy,425.0
02-02-2025,beetroot,Dambulla,370.0
02-02-2025,beetroot,Keppetipola,290.0
02-02-2025,beetroot,Nuwaraeliya,305.0
02-02-2025,beetroot,Bandarawela,350.0
02-02-2025,cabbage,Kandy,295.0
02-02-2025,cabbage,Meegoda,250.0
02-02-2025,cabbage,Keppetipola,155.0
02-02-2025,cabbage,Nuwaraeliya,245.0
02-02-2025,cabbage,Bandarawela,180.0
02-02-2025,cabbage,Veyangoda,255.0
02-02-2025,cabbage,Peliyagoda,215.0
02-02-2025,cabbage,Kandy,260.0
02-02-2025,cabbage,Dambulla,240.0
02-02-2025,cabbage,Norochchole,210.0
02-02-2025,cabbage,Thambuththegama,275.0
02-02-2025,cabbage,Veyangoda,215.0
02-02-2025,tomato,Peliyagoda,240.0
02-02-2025,tomato,Kandy,130.0
02-02-2025,tomato,Dambulla,140.0
02-02-2025,tomato,Meegoda,170.0
02-02-2025,tomato,Norochchole,170.0
02-02-2025,tomato,Thambuththegama,110.0
02-02-2025,tomato,Keppetipola,140.0
02-02-2025,tomato,Nuwaraeliya,160.0
02-02-2025,tomato,Bandarawela,160.0
02-02-2025,tomato,Veyangoda,155.0
02-02-2025,beans,Peliyagoda,275.0
02-02-2025,beans,Kandy,310.0
02-02-2025,beans,Dambulla,315.0
02-02-2025,beans,Meegoda,330.0
02-02-2025,beans,Norochchole,315.0
02-02-2025,beans,Thambuththegama,340.0
02-02-2025,beans,Bandarawela,315.0
02-02-2025,beans,Veyangoda,290.0
02-03-2025,beans,Peliyagoda,175.0
02-03-2025,beans,Kandy,165.0
02-03-2025,beans,Dambulla,175.0
02-03-2025,beans,Meegoda,180.0
02-03-2025,beans,Thambuththegama,215.0
02-03-2025,beans,Keppetipola,140.0
02-03-2025,beans,Nuwaraeliya,155.0
02-03-2025,beans,Bandarawela,135.0
02-03-2025,beans,Veyangoda,160.0
02-03-2025,carrot,Peliyagoda,650.0
02-03-2025,carrot,Kandy,725.0
02-03-2025,carrot,Dambulla,725.0
02-03-2025,carrot,Meegoda,935.0
02-03-2025,carrot,Thambuththegama,1000.0
02-03-2025,carrot,Keppetipola,390.0
02-03-2025,carrot,Nuwaraeliya,815.0
02-03-2025,carrot,Bandarawela,600.0
02-03-2025,carrot,Veyangoda,850.0
02-03-2025,beetroot,Peliyagoda,175.0
02-03-2025,beetroot,Kandy,150.0
02-03-2025,beetroot,Dambulla,145.0
02-03-2025,beetroot,Meegoda,160.0
02-03-2025,beetroot,Norochchole,140.0
02-03-2025,beetroot,Thambuththegama,160.0
02-03-2025,beetroot,Veyangoda,160.0
02-03-2025,beetroot,Kandy,210.0
02-03-2025,beetroot,Dambulla,190.0
02-03-2025,beetroot,Keppetipola,190.0
02-03-2025,beetroot,Nuwaraeliya,195.0
02-03-2025,beetroot,Bandarawela,190.0
02-03-2025,cabbage,Kandy,310.0
02-03-2025,cabbage,Meegoda,330.0
02-03-2025,cabbage,Keppetipola,215.0
02-03-2025,cabbage,Nuwaraeliya,300.0
02-03-2025,cabbage,Bandarawela,235.0
02-03-2025,cabbage,Veyangoda,330.0
02-03-2025,cabbage,Peliyagoda,275.0
02-03-2025,cabbage,Kandy,285.0
02-03-2025,cabbage,Dambulla,300.0
02-03-2025,cabbage,Norochchole,285.0
02-03-2025,cabbage,Thambuththegama,335.0
02-03-2025,cabbage,Veyangoda,307.5
02-03-2025,tomato,Peliyagoda,165.0
02-03-2025,tomato,Kandy,140.0
02-03-2025,tomato,Dambulla,190.0
02-03-2025,tomato,Meegoda,145.0
02-03-2025,tomato,Norochchole,125.0
02-03-2025,tomato,Thambuththegama,175.0
02-03-2025,tomato,Keppetipola,160.0
02-03-2025,tomato,Nuwaraeliya,180.0
02-03-2025,tomato,Bandarawela,140.0
02-03-2025,tomato,Veyangoda,140.0
02-03-2025,beans,Peliyagoda,135.0
02-03-2025,beans,Kandy,140.0
02-03-2025,beans,Dambulla,110.0
02-03-2025,beans,Meegoda,125.0
02-03-2025,beans,Norochchole,95.0
02-03-2025,beans,Thambuththegama,115.0
02-03-2025,beans,Bandarawela,130.0
02-03-2025,beans,Veyangoda,125.0
02-04-2025,beans,Peliyagoda,450.0
02-04-2025,beans,Kandy,475.0
02-04-2025,beans,Dambulla,415.0
02-04-2025,beans,Meegoda,575.0
02-04-2025,beans,Thambuththegama,565.0
02-04-2025,beans,Keppetipola,425.0
02-04-2025,beans,Bandarawela,425.0
02-04-2025,beans,Veyangoda,580.0
02-04-2025,carrot,Peliyagoda,460.0
02-04-2025,carrot,Kandy,435.0
02-04-2025,carrot,Dambulla,440.0
02-04-2025,carrot,Meegoda,490.0
02-04-2025,carrot,Thambuththegama,505.0
02-04-2025,carrot,Keppetipola,410.0
02-04-2025,carrot,Bandarawela,400.0
02-04-2025,carrot,Veyangoda,450.0
02-04-2025,beetroot,Peliyagoda,325.0
02-04-2025,beetroot,Kandy,275.0
02-04-2025,beetroot,Dambulla,290.0
02-04-2025,beetroot,Meegoda,320.0
02-04-2025,beetroot,Norochchole,270.0
02-04-2025,beetroot,Thambuththegama,290.0
02-04-2025,beetroot,Veyangoda,300.0
02-04-2025,beetroot,Kandy,310.0
02-04-2025,beetroot,Dambulla,325.0
02-04-2025,beetroot,Keppetipola,275.0
02-04-2025,beetroot,Bandarawela,245.0
02-04-2025,cabbage,Kandy,230.0
02-04-2025,cabbage,Meegoda,230.0
02-04-2025,cabbage,Keppetipola,210.0
02-04-2025,cabbage,Bandarawela,180.0
02-04-2025,cabbage,Veyangoda,255.0
02-04-2025,cabbage,Peliyagoda,235.0
02-04-2025,cabbage,Kandy,210.0
02-04-2025,cabbage,Dambulla,185.0
02-04-2025,cabbage,Thambuththegama,250.0
02-04-2025,cabbage,Veyangoda,230.0
02-04-2025,tomato,Peliyagoda,290.0
02-04-2025,tomato,Kandy,250.0
02-04-2025,tomato,Dambulla,215.0
02-04-2025,tomato,Meegoda,280.0
02-04-2025,tomato,Norochchole,180.0
02-04-2025,tomato,Thambuththegama,135.0
02-04-2025,tomato,Keppetipola,210.0
02-04-2025,tomato,Bandarawela,190.0
02-04-2025,tomato,Veyangoda,230.0
02-04-2025,beans,Peliyagoda,225.0
02-04-2025,beans,Kandy,210.0
02-04-2025,beans,Dambulla,185.0
02-04-2025,beans,Meegoda,215.0
02-04-2025,beans,Norochchole,150.0
02-04-2025,beans,Thambuththegama,140.0
02-04-2025,beans,Bandarawela,215.0
02-04-2025,beans,Veyangoda,210.0
03-02-2025,beans,Peliyagoda,450.0
03-02-2025,beans,Kandy,500.0
03-02-2025,beans,Dambulla,400.0
03-02-2025,beans,Meegoda,550.0
03-02-2025,beans,Thambuththegama,530.0
03-02-2025,beans,Keppetipola,475.0
03-02-2025,beans,Nuwaraeliya,465.0
03-02-2025,beans,Veyangoda,555.0
03-02-2025,carrot,Peliyagoda,425.0
03-02-2025,carrot,Kandy,440.0
03-02-2025,carrot,Dambulla,350.0
03-02-2025,carrot,Meegoda,495.0
03-02-2025,carrot,Thambuththegama,565.0
03-02-2025,carrot,Keppetipola,325.0
03-02-2025,carrot,Nuwaraeliya,465.0
03-02-2025,carrot,Veyangoda,480.0
03-02-2025,beetroot,Peliyagoda,375.0
03-02-2025,beetroot,Kandy,350.0
03-02-2025,beetroot,Dambulla,300.0
03-02-2025,beetroot,Meegoda,355.0
03-02-2025,beetroot,Norochchole,290.0
03-02-2025,beetroot,Thambuththegama,375.0
03-02-2025,beetroot,Veyangoda,355.0
03-02-2025,beetroot,Kandy,410.0
03-02-2025,beetroot,Dambulla,345.0
03-02-2025,beetroot,Keppetipola,335.0
03-02-2025,beetroot,Nuwaraeliya,305.0
03-02-2025,cabbage,Kandy,295.0
03-02-2025,cabbage,Meegoda,255.0
03-02-2025,cabbage,Keppetipola,155.0
03-02-2025,cabbage,Nuwaraeliya,215.0
03-02-2025,cabbage,Veyangoda,245.0
03-02-2025,cabbage,Peliyagoda,215.0
03-02-2025,cabbage,Kandy,255.0
03-02-2025,cabbage,Dambulla,235.0
03-02-2025,cabbage,Norochchole,210.0
03-02-2025,cabbage,Thambuththegama,265.0
03-02-2025,cabbage,Veyangoda,215.0
03-02-2025,tomato,Peliyagoda,185.0
03-02-2025,tomato,Kandy,140.0
03-02-2025,tomato,Dambulla,140.0
03-02-2025,tomato,Meegoda,195.0
03-02-2025,tomato,Norochchole,155.0
03-02-2025,tomato,Thambuththegama,120.0
03-02-2025,tomato,Keppetipola,135.0
03-02-2025,tomato,Nuwaraeliya,150.0
03-02-2025,tomato,Veyangoda,170.0
03-02-2025,beans,Peliyagoda,275.0
03-02-2025,beans,Kandy,310.0
03-02-2025,beans,Dambulla,340.0
03-02-2025,beans,Meegoda,320.0
03-02-2025,beans,Norochchole,290.0
03-02-2025,beans,Thambuththegama,325.0
03-02-2025,beans,Veyangoda,280.0
03-03-2025,beans,Peliyagoda,185.0
03-03-2025,beans,Kandy,165.0
03-03-2025,beans,Dambulla,145.0
03-03-2025,beans,Meegoda,185.0
03-03-2025,beans,Thambuththegama,200.0
03-03-2025,beans,Keppetipola,160.0
03-03-2025,beans,Nuwaraeliya,170.0
03-03-2025,beans,Veyangoda,175.0
03-03-2025,carrot,Peliyagoda,550.0
03-03-2025,carrot,Kandy,725.0
03-03-2025,carrot,Dambulla,675.0
03-03-2025,carrot,Meegoda,875.0
03-03-2025,carrot,Thambuththegama,905.0
03-03-2025,carrot,Keppetipola,525.0
03-03-2025,carrot,Nuwaraeliya,715.0
03-03-2025,carrot,Veyangoda,810.0
03-03-2025,beetroot,Peliyagoda,175.0
03-03-2025,beetroot,Kandy,165.0
03-03-2025,beetroot,Dambulla,115.0
03-03-2025,beetroot,Meegoda,170.0
03-03-2025,beetroot,Norochchole,110.0
03-03-2025,beetroot,Thambuththegama,180.0
03-03-2025,beetroot,Veyangoda,165.0
03-03-2025,beetroot,Peliyagoda,345.0
03-03-2025,beetroot,Kandy,225.0
03-03-2025,beetroot,Dambulla,170.0
03-03-2025,beetroot,Keppetipola,165.0
03-03-2025,beetroot,Nuwaraeliya,185.0
03-03-2025,cabbage,Kandy,265.0
03-03-2025,cabbage,Meegoda,325.0
03-03-2025,cabbage,Keppetipola,200.0
03-03-2025,cabbage,Nuwaraeliya,280.0
03-03-2025,cabbage,Veyangoda,335.0
03-03-2025,cabbage,Peliyagoda,275.0
03-03-2025,cabbage,Kandy,235.0
03-03-2025,cabbage,Dambulla,275.0
03-03-2025,cabbage,Norochchole,275.0
03-03-2025,cabbage,Thambuththegama,335.0
03-03-2025,cabbage,Veyangoda,310.0
03-03-2025,tomato,Peliyagoda,200.0
03-03-2025,tomato,Kandy,170.0
03-03-2025,tomato,Dambulla,175.0
03-03-2025,tomato,Meegoda,205.0
03-03-2025,tomato,Norochchole,130.0
03-03-2025,tomato,Thambuththegama,200.0
03-03-2025,tomato,Keppetipola,190.0
03-03-2025,tomato,Nuwaraeliya,200.0
03-03-2025,tomato,Veyangoda,190.0
03-03-2025,beans,Peliyagoda,175.0
03-03-2025,beans,Kandy,140.0
03-03-2025,beans,Dambulla,100.0
03-03-2025,beans,Meegoda,120.0
03-03-2025,beans,Norochchole,85.0
03-03-2025,beans,Thambuththegama,110.0
03-03-2025,beans,Veyangoda,115.0
03-04-2025,beans,Peliyagoda,450.0
03-04-2025,beans,Kandy,325.0
03-04-2025,beans,Dambulla,515.0
03-04-2025,beans,Meegoda,535.0
03-04-2025,beans,Thambuththegama,500.0
03-04-2025,beans,Keppetipola,400.0
03-04-2025,beans,Nuwaraeliya,420.0
03-04-2025,beans,Bandarawela,410.0
03-04-2025,beans,Veyangoda,525.0
03-04-2025,carrot,Peliyagoda,375.0
03-04-2025,carrot,Kandy,465.0
03-04-2025,carrot,Dambulla,400.0
03-04-2025,carrot,Meegoda,460.0
03-04-2025,carrot,Thambuththegama,490.0
03-04-2025,carrot,Keppetipola,390.0
03-04-2025,carrot,Nuwaraeliya,465.0
03-04-2025,carrot,Bandarawela,425.0
03-04-2025,carrot,Veyangoda,460.0
03-04-2025,beetroot,Peliyagoda,275.0
03-04-2025,beetroot,Kandy,310.0
03-04-2025,beetroot,Dambulla,290.0
03-04-2025,beetroot,Meegoda,315.0
03-04-2025,beetroot,Thambuththegama,310.0
03-04-2025,beetroot,Veyangoda,300.0
03-04-2025,beetroot,Kandy,325.0
03-04-2025,beetroot,Dambulla,325.0
03-04-2025,beetroot,Keppetipola,265.0
03-04-2025,beetroot,Nuwaraeliya,235.0
03-04-2025,beetroot,Bandarawela,260.0
03-04-2025,cabbage,Kandy,255.0
03-04-2025,cabbage,Meegoda,225.0
03-04-2025,cabbage,Keppetipola,170.0
03-04-2025,cabbage,Nuwaraeliya,210.0
03-04-2025,cabbage,Bandarawela,165.0
03-04-2025,cabbage,Veyangoda,240.0
03-04-2025,cabbage,Peliyagoda,235.0
03-04-2025,cabbage,Kandy,210.0
03-04-2025,cabbage,Dambulla,240.0
03-04-2025,cabbage,Thambuththegama,250.0
03-04-2025,cabbage,Veyangoda,210.0
03-04-2025,tomato,Peliyagoda,300.0
03-04-2025,tomato,Kandy,200.0
03-04-2025,tomato,Dambulla,210.0
03-04-2025,tomato,Meegoda,235.0
03-04-2025,tomato,Thambuththegama,165.0
03-04-2025,tomato,Keppetipola,210.0
03-04-2025,tomato,Nuwaraeliya,225.0
03-04-2025,tomato,Bandarawela,180.0
03-04-2025,tomato,Veyangoda,225.0
03-04-2025,beans,Peliyagoda,230.0
03-04-2025,beans,Kandy,210.0
03-04-2025,beans,Dambulla,180.0
03-04-2025,beans,Meegoda,215.0
03-04-2025,beans,Thambuththegama,145.0
03-04-2025,beans,Bandarawela,225.0
03-04-2025,beans,Veyangoda,180.0
04-02-2025,beans,Peliyagoda,425.0
04-02-2025,beans,Kandy,515.0
04-02-2025,beans,Dambulla,475.0
04-02-2025,beans,Meegoda,545.0
04-02-2025,beans,Thambuththegama,475.0
04-02-2025,beans,Keppetipola,475.0
04-02-2025,beans,Nuwaraeliya,500.0
04-02-2025,beans,Bandarawela,475.0
04-02-2025,beans,Veyangoda,560.0
04-02-2025,carrot,Peliyagoda,425.0
04-02-2025,carrot,Kandy,460.0
04-02-2025,carrot,Dambulla,465.0
04-02-2025,carrot,Meegoda,445.0
04-02-2025,carrot,Thambuththegama,465.0
04-02-2025,carrot,Keppetipola,190.0
04-02-2025,carrot,Nuwaraeliya,415.0
04-02-2025,carrot,Bandarawela,420.0
04-02-2025,carrot,Veyangoda,450.0
04-02-2025,beetroot,Peliyagoda,325.0
04-02-2025,beetroot,Kandy,340.0
04-02-2025,beetroot,Dambulla,280.0
04-02-2025,beetroot,Meegoda,330.0
04-02-2025,beetroot,Norochchole,300.0
04-02-2025,beetroot,Thambuththegama,325.0
04-02-2025,beetroot,Veyangoda,325.0
04-02-2025,beetroot,Kandy,390.0
04-02-2025,beetroot,Dambulla,345.0
04-02-2025,beetroot,Keppetipola,310.0
04-02-2025,beetroot,Nuwaraeliya,290.0
04-02-2025,beetroot,Bandarawela,345.0
04-02-2025,cabbage,Kandy,295.0
04-02-2025,cabbage,Meegoda,240.0
04-02-2025,cabbage,Keppetipola,155.0
04-02-2025,cabbage,Nuwaraeliya,215.0
04-02-2025,cabbage,Bandarawela,200.0
04-02-2025,cabbage,Veyangoda,275.0
04-02-2025,cabbage,Peliyagoda,215.0
04-02-2025,cabbage,Kandy,255.0
04-02-2025,cabbage,Dambulla,265.0
04-02-2025,cabbage,Norochchole,200.0
04-02-2025,cabbage,Thambuththegama,260.0
04-02-2025,cabbage,Veyangoda,230.0
04-02-2025,tomato,Peliyagoda,165.0
04-02-2025,tomato,Kandy,140.0
04-02-2025,tomato,Dambulla,140.0
04-02-2025,tomato,Meegoda,205.0
04-02-2025,tomato,Norochchole,155.0
04-02-2025,tomato,Thambuththegama,130.0
04-02-2025,tomato,Keppetipola,110.0
04-02-2025,tomato,Nuwaraeliya,140.0
04-02-2025,tomato,Bandarawela,155.0
04-02-2025,tomato,Veyangoda,180.0
04-02-2025,beans,Peliyagoda,225.0
04-02-2025,beans,Kandy,340.0
04-02-2025,beans,Dambulla,330.0
04-02-2025,beans,Meegoda,310.0
04-02-2025,beans,Norochchole,280.0
04-02-2025,beans,Thambuththegama,315.0
04-02-2025,beans,Bandarawela,315.0
04-02-2025,beans,Veyangoda,305.0
04-03-2025,beans,Peliyagoda,230.0
04-03-2025,beans,Kandy,240.0
04-03-2025,beans,Dambulla,200.0
04-03-2025,beans,Meegoda,205.0
04-03-2025,beans,Thambuththegama,225.0
04-03-2025,beans,Keppetipola,210.0
04-03-2025,beans,Nuwaraeliya,220.0
04-03-2025,beans,Bandarawela,220.0
04-03-2025,beans,Veyangoda,175.0
04-03-2025,carrot,Peliyagoda,650.0
04-03-2025,carrot,Kandy,675.0
04-03-2025,carrot,Dambulla,625.0
04-03-2025,carrot,Meegoda,675.0
04-03-2025,carrot,Thambuththegama,750.0
04-03-2025,carrot,Keppetipola,335.0
04-03-2025,carrot,Nuwaraeliya,445.0
04-03-2025,carrot,Bandarawela,460.0
04-03-2025,carrot,Veyangoda,675.0
04-03-2025,beetroot,Peliyagoda,165.0
04-03-2025,beetroot,Kandy,135.0
04-03-2025,beetroot,Dambulla,115.0
04-03-2025,beetroot,Meegoda,155.0
04-03-2025,beetroot,Norochchole,65.0
04-03-2025,beetroot,Thambuththegama,140.0
04-03-2025,beetroot,Veyangoda,145.0
04-03-2025,beetroot,Peliyagoda,265.0
04-03-2025,beetroot,Kandy,200.0
04-03-2025,beetroot,Dambulla,170.0
04-03-2025,beetroot,Keppetipola,150.0
04-03-2025,beetroot,Nuwaraeliya,165.0
04-03-2025,beetroot,Bandarawela,165.0
04-03-2025,cabbage,Kandy,265.0
04-03-2025,cabbage,Meegoda,300.0
04-03-2025,cabbage,Keppetipola,190.0
04-03-2025,cabbage,Nuwaraeliya,260.0
04-03-2025,cabbage,Bandarawela,205.0
04-03-2025,cabbage,Veyangoda,317.5
04-03-2025,cabbage,Peliyagoda,215.0
04-03-2025,cabbage,Kandy,240.0
04-03-2025,cabbage,Dambulla,275.0
04-03-2025,cabbage,Norochchole,235.0
04-03-2025,cabbage,Thambuththegama,275.0
04-03-2025,cabbage,Veyangoda,305.0
04-03-2025,tomato,Peliyagoda,210.0
04-03-2025,tomato,Kandy,190.0
04-03-2025,tomato,Dambulla,165.0
04-03-2025,tomato,Meegoda,220.0
04-03-2025,tomato,Norochchole,140.0
04-03-2025,tomato,Thambuththegama,200.0
04-03-2025,tomato,Keppetipola,210.0
04-03-2025,tomato,Nuwaraeliya,225.0
04-03-2025,tomato,Bandarawela,190.0
04-03-2025,tomato,Veyangoda,220.0
04-03-2025,beans,Peliyagoda,175.0
04-03-2025,beans,Kandy,140.0
04-03-2025,beans,Dambulla,90.0
04-03-2025,beans,Meegoda,125.0
